category,title_clean,artist_clean,lyrics_devanagari,line_count,char_count,script_style_original,script_style_cleaned,transliterated,source,stage,source_url
nepali,Yantra Manav,Uniq Poet,"मेरो परिचय यन्त्र मानव
1000 साल पचि को यन्त्र मानव
स्वयं सचेत यन्त्र मानव
ब्रह्माण्ड एक गर्ने, यन्त्र मानव
मेरो परिचय यन्त्र मानव
1000 साल पचि को यन्त्र मानव
स्वयं सचेत यन्त्र मानव
ब्रह्माण्ड एक गर्ने, यन्त्र मानव
प्रयोग गरेउ मलाई लड्न तिम्रो युद्द
तिमी रचनाकार भयेउ बिलुप्त
जीवन दियेउ तारा हुम कसरी मुक्त
अझै सम्म टिमले मान्ने भगवान पानी चुप्चा
बुद्ध को बाटो था भये ता पानी
आफैले बुनेको माया जाल मा पारी
टिमलाई हुनुपर्यो अरु भन्दा बलियो रा धनी
मानव जाति बिभाजित भयेसी सक्किगो ता नी
अनी गरिब हरू माज को भोकमरी
जीवन भर को गुलामी तिम्रो, नोक्करी
प्रयोगशाला मै बनायेचौ रोग जाति
बरिस्ता बर्ग सम्म मात्र पुग्यो ओखती
को कति योग्य चा भनेर जोखेउ
मानबता को गुहार लाउने आवाज हरू चोपेउ
मानव अधिकार को बलात्कार को प्रतिकार
गर्ने कलाकार देखि समाचार रोकेउ
भुडी मा सैताँ को सन्ताँ बोकेउ
अनी हरेक पिडी बिग्रिदै गो
माथि सोचेउ आफूलाई, खुट्टो चिप्लिदै थ्यो
स्वतन्त्रता को भ्रम पानी सिक्री नै हो",28,875,devanagari,devanagari,0,legacy_932,legacy,
nepali,Jay and Ye For a Day,Uniq Poet & Bluesss,"ब्लुस टिम्स यूपी विथ युनिक पोएट फोर जे एन्ड ये फोर ए डे, थिस आइएस थे सेकेन्ड कोलाबोरेशन बेटवीन थेम आफ्टर स्ट्रेट आउटा . थे अपबीट ट्र्याक डेस्क्राइब्स थे करेन्ट सिचुएशन ओएफ थे र्यापर्स.... रियाड मोर
एयी, एयी, एयी, हुः
क्यान योउ फील थिस?
एयी, एयी, एयी, एयी, हुः
येआह, येआह, येआह
एआईएन'टी नो ओथर थात क्यान डो आइटी लाइक वे डो
डो थे माथ, ब्रोथर, योउ क्यान सी नोबोडी'एस इक्वाल
थाट्स व्हाइ वे गोट ठेसे फिएन्ड्स लिनिन यूपी
टो गेट इन्साइड ओएफ थे वन लाइक वे आउट सर्विन' फ्री फुड
उह, थे मास्टर ओएफ थे मास्टर्स
आई'एम टेकिङ युर क्लियोपत्र
जुलियट'एस एन्ड मोनालिसास, डब्ल्यूजी
डोन'टी ब्यु ए शीत, बुट आई लेट हर होल्ड थे विसा कार्ड
उह, ट्रान्जेक्सन्स इन्टरनेशनल
एएलएल आई केयर अबाउट आइएस थे क्याश फ्लो
थे क्यापिटलिस्ट फिडेल क्यास्ट्रो
क्याम ए लोङ वे बुट आई'एम स्टिल थे सामे अस्शोले
आइएफ आई वास याउङ होव फोर ए डे
थें, मामी, योउ'डी बे माइ बेयोन्स
आइएफ आई वास याउङ होव फोर ए डे
थिस थे ब्लुप्रिन्ट, थिस ब्लुस विल बे कन्ये
आइएफ आई वास याउङ होव फोर ए डे
थें, मामी, योउ'डी बे माइ बेयोन्स
आइएफ आई वास याउङ होव फोर ए डे
थिस थे ब्लुप्रिन्ट, थिस ब्लुस विल बे कन्ये, एयी",25,1040,devanagari,devanagari,0,legacy_932,legacy,
nepali,Straight Outta,Uniq Poet & Bluesss,"प्रणाम नमस्ते, हेरा आयो जोशी बाही
डेव को साथ, चेताउन सबै तोरीलाई
एमिनेम को चेला जबा पर्चास फेला
तबा कल्ले बचाई डेला, जाआ लेयेर तेरो टोली लाई
बुट आई हिप टो थे होप लाइक ए ब्ल्याक मन डो
थर्ड वर्ल्ड किड विथ अन इन्टरनेट एक्सेस
एन्ड ए फन्की एएसएस सोङ योउ क्यान ट्याप डान्स टो
वे लाइविङ आइटी हार्ड एभरीडे
फक ए गभर्नमेन्ट जोब
काउस आइटी डोन'टी रियली पे
हे! आई'डी राथर स्टे ब्रोक फोर रियल
वे इवेन गोट ए हिन्दु गोड ह्वो स्मोक्स एन्ड चिल्स
आई'एम थे मन ह्वेन आई डो थिस
एभरीबडी क्लुलेस ह्वेन आई'एम ड्रपिङ ए राइम
नीड ए ब्रोड फ्रोम एब्रोड ह्वो'एस ए फान ओएफ माइ म्युजिक
एन्ड शे बेटर ड्रप आइटी लावर थान थे पोभर्टी लाइन
ह्वो क्यान डो आइटी बेटर थान थात?
आई'एम ह्वाट योउ माके ह्वेन योउ गो एन्ड पेन्ट एमिनेम ब्ल्याक
उह, गिम्मे थे एमआईसी, एन्ड आई'एम रेडी टो राप
पुत माइ नेशन ओन थे म्याप विथ ए पेन एन्ड ए पद, गो
डोएस्न्ट रियली म्याटर ह्वेरे युरे फ्रोम
काउस थे फन्की ड्रम्स आरे गोन्ना टर्न योउ ओन
लेम्मे टेल योउ बाउट थे थिङ आइएम ओन
हिप-होप डोन्ट स्टपटिल थे ब्रेक ओएफ डाउन
सो डो ह्वाट योउ वान्ट, फोर्गेट अबाउट थे रुलेस
डोन्ट वरीबाउट नादा काउस थेरेस नोथिङ टो लोसे
डोएस्न्ट रियली म्याटर ह्वेरे युरे फ्रोम
काउस थे फन्की ड्रम्स आरे गोन्ना टर्न योउ ओन",28,1120,devanagari,devanagari,0,legacy_932,legacy,
nepali,Lost In Time,Uniq Poet & Reverb Dust,"फास्ट फरवार्ड टो माइ डेथ बेड
लेइङ विथ ए रिग्रेट
सोङ आई व्रोट फोर उ ए लोङ आगो
प्लेइन इन माइ हेड
आई क्यान'टी बेलिव वे कडन्ट बे
एन आईटीएस एएलएल बेकाउस ओएफ मे
आई विश आई वास स्ट्रोन्जर थान माइ एन्क्सिएटी
आई क्नो थे लव वास रियल
वे वेरे मियन्ट टो बे टोगेथर
बुट ए सद स्ट्रगलिङ आर्टिस्ट
आई हाड बाद वाइब्स फोरवर
आई वास इन्सेक्योर एएस ए रिजल्ट
आई लेफ्ट एन ब्रोक उर ट्रस्ट
आइएफ आई कड गो ब्याक
आई वुड फिक्स आइटी एएलएल यूपी
इभरी सिङ्गले डे विथआउट उ
आई बर्न्ड एएलएल एलोन
आई हाड टो कोप विथ आइटी
सो आई स्टार्टेड व्राइटिङ सोङ्स
एन थे सोङ्स वेन्ट प्लेटिनम
इवेन डिड ए वर्ल्ड टुर
बुट विथआउट उ
आई लाइड ड्रंक ओन इभरी ब्याकस्टेज फ्लोर
हर्ड अबाउट उ फ्रोम ए फ्रेन्ड
आई वास ह्यापी थो आइटी हर्ट
उ वेन्ट ओन टो फोल्लो उर ड्रिम्स
एन लाइव्ड थे लाइफ थात उ डिजर्व
आई विश उ क्यान हियर माइ थाउट्स
एन उसे एएलएल उर सुपर पावर्स
टो टर्न ब्याक थे टाइम
टो थात वेरी लास्ट हाउर
आई वुड फिक्स आइटी एएलएल यूपी
एन इभरी थिङ वुड चाँगे
एन्ड इन माइ डेथ बेड
उ वुड बे बेसाइड मे एएस आई ले
एन आइडी लुक उ इन उर एयेस
एन से आई डोन्ट रिग्रेट ए थिङ
बुट स्याडली थे रियालिटी
आइएस ए ह्वोले एनोथर स्केने",39,1038,devanagari,devanagari,0,legacy_932,legacy,
nepali,Adhuro,Varsha Thapa,"खाेजिरहन्छ मेराे आँखाले तिमीलाई नै
कति प्रश्न आउँछ मनमा मेराे
किन त्यति टाढा रहेयाैँ
हाम्राे सम्बन्ध फुल्न नपाई
खरानी बनी बगि गयौ
लुकी लुकी रुन्थ्याैँ हाेला
मनका कुरा कसैसँग खाेलेनाैँ
दुखकाे उज्यालोमा अल्झिदा अल्झिदैँ
आफूलाई गुमाई दियौ
अधुराे हाम्राे प्रेम
अधुराे हाम्राे कथा
कहिलेकाही खुसी लाग्छ
तिम्राे सुरुवात भयाे हाेला कतै
तर मेराे अन्त्य हुनेछ सँधै भरि
बगिरहनेछु म
वास्तविकताबाट
रहिरहनेछु म अधुराे भै
हाम्राे सम्बन्ध झैँ",18,426,devanagari,devanagari,0,legacy_932,legacy,
nepali,Maaya,Varsha Thapa,"मन मेरो ढुकढुकीन्छ, तिम्रो पहिलो झलक देख्दा खेरी
मेरो सास थामिन्छ, तिमीले मायाले बोलाउदा खेरी
माया, जति-जति भेट्छु तिमीलाई, त्यती बढी लाग्दै जान्छ
यो मन त साटियौ
माया तिमीलाई जति गर्छु मैले, त्यति त गर्दैन कसैले
तिमीमा मैले आफूलाई पाए
ओह, ओह, ओह, ओह, ओह, ओह, ओह
ओह, ओह, ओह, ओह, ओह, ओह, ओह
मेरो आँखामा, खाली, मलाई जब हेर्दछौ, मन पग्लिन्छ
मेरो हात समाई मलाई जब भन्छौ
तिमी मेरो हौ, अब काही नजाऊ
तिम्रो सबै त्यो कुरा मलाई मन पर्छ
म के गरुँ, म के भनु?
तिम्रो सबै त्यो कुराले मलाई बाध्याछ
म के गरुँ, म के भनु?
लुकिछुपी आउँछ तिम्रो याद मलाई त
माया, जति-जति भेट्छु तिमीलाई, त्यती बढी लाग्दै जान्छ
यो मन त साटियौ
माया तिमीलाई जति गर्छु मैले, त्यति त गर्दैन कसैले
तिमीमा मैले आफूलाई पाए",20,676,devanagari,devanagari,0,legacy_932,legacy,
nepali,Eklai Jiuna Sikey,Vek,"भुल गरे तिमी लाई चाहे मैले
माया दिए के नै पाए
मैले सोच्थे छुट्टीदैनौ कहिले
तर हेर अहिले एकलो भए
धेरै भो तिमी संग नबोलेको
धेरै भो तिमी संग नभेटेको
कति रुए कति कराए
फर्किन्छौ होला भन्थे
तर आज एक्लै जिउन सिके
आज एक्लै जिउन सिके
मेरो जीवन तिमीलाई सुम्पेको थिए
आफै भन्दा बढी चाहेको थिए
सपना सबै सपनै रहयो
तिम्रो अनि मेरो माया कहाँ गयो
किन हो तिमो यस्तो भएको
किन हो तिम्ले नबुझेको
कति रुए कति कराए
फर्किन्छौ होला भन्थे तर
आज एक्लै जिउन सिके
आज एक्लै जिउन सिके
एक्लै",21,459,devanagari,devanagari,0,legacy_932,legacy,
nepali,Fuck Song,Vek,"ओन्ली थिङ आई मिस राइट नोव बेबी
तिम्रो माया तिम्रै साहारा
आई एएम सो ओवर एन्ड आई एएम सो डोन नानि
तिम्रो नाटक तिम्रै बाहाना
माया यो खेल होइन
आई गिवे यूपी बेबी तिमि मान
थान्क योउ लव आइटी मे बे वास शोर्ट
बुट योउ फक मे यूपी एन्ड एएलएल ओएफ माइ लव एन्ड चाहाना
अनि झुटो सपना तिम्रो (झुटो माया)
अनि झुटै सपना तिम्रो
बेबी गर्ल, योउ फक मे यूपी
फक मे यूपी
बेबी गर्ल, योउ फक मे यूपी
फक मे यूपी
या या या
थिस आइएस 5:55
लेट्स गो
या या
नजिक छैनौ मलाई घेर्न थाल्यो सुन्यता ले
एकान्ता मा नि मैले तिम्रै आवाज सुन्न थाल्ये
नशा मा जस्तै लथै पर्दै तिम्रो सुन्दरता ले
आज हामि बादल माथि हात समात्दै उड्न पाए
हे मेरो बेबी तिम्रो माया लाग्छ हिवी
जिन्दगी लामो छ यदि फेरी तिमीलाई मैले भेटि मेब अंगालो मा बेरी
पहिला जस्तो छैन केहि, हेरी मात्र रहन्छु होला सायद तिमीलाई भेट्दा खेरि
तिम्रो मायाले गर्दा म आज हाइ भए
बिर्सिन चाहन्छु सम्झना फेरी आइ रहने (आइ रहने)
फकाउन खोज्दा तिमि जहिले रिसाइ रहने
आई क्यान अल्सो फक योउ यूपी यदि मैले चाहे भने
बुझ्न सकेनौ तिमीले यो मेरो मन
ठिक हुन्छ भनेर अब तिमि मलाई नभन
तिम्रै सम्झनामा जहिले तान्दै बस्छु मरिवाना
मेरो याद आएमा घडी हेर देख्छौ 5:55",33,1045,devanagari,devanagari,0,legacy_932,legacy,
nepali,Lai Bari Lai,Vek,"के भन्नु खोई शब्दहरू हराए छन् सबै
लाग्दैछ उडी रहेछु म माथी एक्लै
झस्किनछु, के भएको म?
आफैसंगै बोल्दै बस्छु सधैँ
लाग्दैछ अल्झी रहेछु म कहीं कतै (अल्झी रहेछु म कहीं कतै)
आतीन्छु के गर्दिनँ म (के गर्दिनँ म)
केहि गर्नु मन छैन मलाई
हाँस्दिन्छु एकफेर सम्झेर आफैलाई हेरेर, लै-बरि-लै
लै-बरि-लै
लै-बरि-लै
लै-बरि-लै
ल-ल-ल-ल-ल-ल
लै-बरि-लै
ल-ल-ल-ल-ल-ल-लै-बरि
ल-ल-ल-ल-ल-ल-लै-बरि
हेर्छु बाहिर लाग्छ दुनिया अर्कै
कुरा विभिन्न प्रश्नहरू उठ्छ धेरै
छिनमा लाग्छ रमाईलो, छिनमा हराउछु आफै (आफै)
उठेर पुगे जस्तो लाग्छ धेरै पर, तर हुन्छु म यतै कतै",19,524,devanagari,devanagari,0,legacy_932,legacy,
nepali,Mayalu,Vek,"नसुने झैँ गरि मेरो कुराहरु आज फेरी
रिसाउदै तर्के नजर नलाउन
माया, साना-साना कुरा नबुझी
भएनी नभए झैँ खुशी
रिसाउँदै हात छोडी नजाउन
नसुने झैँ गरि मेरो
कुराहरु आज फेरी रिसाउदै तर्के नजर नलाउन
माया, साना-साना कुरा नबुझी
भएनी नभए झैँ खुशी
रिसाउदै हात छोडी नजाउन
मायालु, गाजलु,आँखैमा
कैदी बनाएर मलाई नराखन
माया, मेरो एक चोटी, सुनिदेउन कुरा फेरी
हेरिदेउन मलाई तिम्रो मन्द मुस्कान लिएर
माया, मेरो एक चोटी, सुनिदेउन कुरा फेरी
हाँसी देउन फेरी तिम्रो मन्द मुस्कान लिएर
हाम्रो यो कुराकानी हाँसो-रोधन जहिले पनि
अंगालोमा बेर्छु तिमीलाई केहि नभनी
मुस्कुराउदै हेर्नु मलाई तिम्रो त्यो मुहारलाई
चम्किलो नभएको सुहाउदैन नि",20,600,devanagari,devanagari,0,legacy_932,legacy,
nepali,Pratikchya,Vek,"येआह, आई जस्ट वन्न होल्ड युर ह्यान्ड
ताके मे टो युर प्याराडाइज
आई वान्ट योउ टो लव मे ब्याक, बेबी गर्ल
एएलएल इन लव, नो हाते नो लिए
प्रतिक्ष्यामा भुली रहन्छु म
कुन दिन यो? कुन् बार हो?
कता छु म? खै के भो मलाई?
तैरि रहन देउ मलाई तिम्रो मायाको सागरमा मलाई
गहिरो त्यो भावनाहरू बुझ्ने प्रयास खेर नजाला की?
आई जस्ट वन्न होल्ड युर ह्यान्ड
ताके मे टो युर प्याराडाइज
आई वान्ट योउ टो लव मे ब्याक, बेबी गर्ल
एएलएल इन लव, नो, एआईएन'टी नो लिए
आई जस्ट वन्न होल्ड युर ह्यान्ड
ताके मे टो युर प्याराडाइज
आई वान्ट योउ टो लव मे ब्याक, बेबी गर्ल
एएलएल इन लव, नो हाते नो लिए
वोआह, बेबी गर्ल, नो हाते नो लिए
ताके माइ ह्यान्ड ताके मे टो युर प्याराडाइज",19,627,devanagari,devanagari,0,legacy_932,legacy,
nepali,Sayad,Vek,"सायद यस्तै नै थियो
हतकेलाको रेखामा यस्तै लेखिदियो
मिटाइ नमेट्ने यो भाग्य यस्तै भो
दुःखमा रमाइ हिँड्नु पर्ने, मेरो जिन्दगी
यस्तै नै हुन्थियो कि?
तर तिमीलाई भेटेपछि संसार बेग्लै भो
माया गर्ने सिकेँ, अतित भुलाई अगि हिँडे
पाइला सार्दै छु आज, तिम्रो साहारा चाहान्छु
जुनी-जुनी भरको लागि
जुनी-जुनी भरको लागि
जुनी-जुनी भरको लागि
सायद अध्यरोमा नै अल्झी रहन्थे होला
अन्योलमा नै हिँडी रहन्थे होला
सोचमै हराइ रहन्थे होला (होला)
सायद (सायद) म रमाउँन सक्दिन थिए होला
रमाउँछु जसरी म अहिले (अहिले, अहिले)
बताउन सक्दिन थिए होला, अतीतका कुरा अरु कसैलाई
तर तिमीलाई भेटेपछि संसार बेग्लै भो
माया गर्ने सिकेँ, अतित भुलाई अगि हिँडे
पाइला सार्दै छु आज, तिम्रो साहारा चाहान्छु
जुनी-जुनी भरको लागि",21,671,devanagari,devanagari,0,legacy_932,legacy,
nepali,Sleepless Night,Vek,"3 एएम इन थे मोर्निङ
आई वास ओभरथिंकिङ एन्ड ड्राउनिङ
एएलएल माइ थाउट्स [?]
लोजिङ ओन माइ बियास सौल
थिस नेवर रियली ह्यापेन्ड बेफोर
येआह, वेकिङ यूपी टो सी योउ एआईएन'टी अराउन्ड एनिमोर
मेब आई'एम एडिक्टेड टो युर लव
बेबी आई क्यान'टी गो टो स्लीप अनलेस योउ गिवे सोमे मोर
ओएफ युर किसेस, ओएफ युर हर्ट
मिस 'इएम कर्व्स, एन्ड एएलएल युर लव
बेबी आई मिस योउ
होल्ड मे टाइट, ब्रिङ्गिङ योउ टो माइ फेस
किसिङ ओन थे लिप
ब्लविङ यूपी इन थे एआईआर
, बेबी आई मिस योउ, बेबी आई मिस योउ
किसिङ ओन थे लिप, किसिङ ओन थे लिप
ब्लविङ यूपी इन थे एआईआर
, बेबी आई मिस योउ, बेबी आई मिस योउ
होल्ड मे टाइट, ब्रिङ्गिङ योउ टो माइ फेस
किसिङ ओन थे लिप
किसिङ ओन थे लिप
3 एएम इन थे मोर्निङ
आई वास ओभरथिंकिङ एन्ड ड्राउनिङ
एएलएल माइ थाउट्स {?}
लोजिङ ओन माइ बियास सौल
थिस नेवर रियली ह्यापेन्ड बेफोर",26,742,devanagari,devanagari,0,legacy_932,legacy,
nepali,Syabingo,Vek,"स्याबिनगो मैच्याङ
ङाला ङामरि हासि
आनिउ ख्लासि खाउले ङामरि
धिमरी एला आब्दा पाङ्सि
ङा खाला बोरबारि
निदोला कोरबारि
आउन अलि ओर
नतड्पाउ बसी पर
अंगालो मा बाधी राख्छु
के लाग्दैन तिमीलाई भर
नाची देउन त्यो कम्मर भाची देउन
छोडी कहिले पनि इ हात समाती देउ न
लेट मे सी थात ह्यान्ड गोइङ ब्याक
कीप ग्राइन्डिङ ओन माइ ल्याप
जस्ट लाइक थात!
काउस आई'एलएल नेवर लिव योउ
लेट मे सी थात ह्यान्ड गोइङ ब्याक
कीप ग्राइन्डिङ ओन माइ ल्याप
वोआह..ओएच..अह..
स्याबिनगो मैच्याङ
ङाला ङामरि हासि
आनिउ ख्लासि खाउले ङामरि
धिमरी एला आब्दा पाङ्सि
ङा खाला बोरबारि
निदोला कोरबारि",25,536,devanagari,devanagari,0,legacy_932,legacy,
nepali,Yo Mann,Vek,"आधि आधि टुक्रा टुक्रा मन
यो मन
बोकी हिड्दा दुख्द रैछ झन
यो मन
आफैलाई निहाली हेर्छु म
आफैलाई अधुरो भेट्छु एमएमएम
हारिसके म थाकी सके रोकिदैछ
इ कदम
इ पाइलाहरु
इ पाइलाहरु
यो चिसो एक्लोपन
यो आती रहने मन (यो आती रहने मन)
यो मन
आशै आशमा बाची राछु म
कतै त शान्ति भेट्छु होला
तर कहाँ
समयलाई दोष दिन मन छैन
तिमि जस्तै मान्छे नै त हु म
तर आज कसरि बुझाउ यो मन
यो मन
यो मन
यो मन
यो मन",23,371,devanagari,devanagari,0,legacy_932,legacy,
nepali,Dovan,Viber Bi,"पारीलो छ बिहानी को घाम आज
बिचार बिमर्श धैरै छन् यो ज्यान भित्र
ईश्वर कै हुंन जस्तो लाग्थो उनि सुन्दर श्रीजना
उदाहरण हुन् उनि र उनि भित्र को शालीनता
सहि या गलत मैले ठम्याउनै सकिन
सोच जति घुमाउछु अन्तै मन लम्किंछ उनि तिरै
उन्को झझल्को संगै एउटा अर्को छाया रोमलिन्छ म भित्र
पृष्ठभुमी नीकै लामो छ निहाली हेर्दा
किन कि उन्को दाजु मेरो मिल्ने मित्र
उनी सक्थीनन् मेरा आँखामा हेर्न
तर पनि ममता बुझ्थे म उन्का ईशारामा
मलाई थाहा थियो यो सम्बन्ध बचाउन सजिलो छैन
किनकी उन्को दाजु मेरो मिल्ने मित्र
उनी सक्थीनन् मेरा आँखामा हेर्न
तर पनि मामता बुझ्थे म उन्का हरेक ईशारामा
मलाई थाहा थियो यो सम्बन्ध बचाउन सजिलो छैन
किनकी उन्को दाजु मेरो मिल्ने मित्र
फेरी सम्झिन्थे हामी दुई बिच को मित्रता
कसरी तोडन सक्थे र केवल एक प्रेम परीबन्दमा
के गरु उन्कै चित्र बसेको छ यो मेरो मनमा
म महसुस गर्दैथे
मेरो मित्र चह्दैन थियो
म नजिक भई उनीसँग बोलेको
मन थियो मनसंगै
तर परीयो कठीन् भुमरिमा
म सोच्थे
प्रेम सम्हल्दा सम्हल्दै
मैले मित्र नै पो गुमाए भनी
तर एसै उसै म कुनै एक को दोशी हुने नै छु
जीवनमा काला बादलहरुले
मेघ सँगै आन्धी अनी हुरी ल्याएको छ
तेहिपनी पारीलो छ बिहानीको घाम आज
फेरी कता कता आश पनि थियो
सुनौलो बीहनी आउछ
सब दु:खलाई समेटेर सँगै लान्छ
तेही छेणमा मैले बुझे
प्रतेक पलको प्रतिक्षा भनेको
मेरो मायाको अर्को परीभाषा हो
मैले सोचे
सोचे
मैले धेरै सोचे
मैले लाखौं चोटि सोचे
न मैले उन्लाई त्यग्न सके
न उन्ले आफ्नो दाजुलाई
न मैले आफ्नो आफ्नै मित्रलाई",45,1320,devanagari,devanagari,0,kaggle_genius,kaggle_genius,
nepali,Aafno,VTEN,"येआह, येआह, येआह
आफ्नो भन्छु सबैलाई
तर किन आफ्नो हुदैन
किन आफ्नो हुदैन
सोच्दै छु राम्रो सबैलाई
तर किन राम्रो हुदैन
किन राम्रो हुदैन
राम्रो भन्दिन म के भनु (के)
तर नराम्रो भयो तेही पनि
पोलिराछ मन बेसरी
मान्छे भने म त बेजती
गल्ति गरे मैले जे जति
माफी माग्न मन छ भेट गरि
तर भेटेर नि के भन्ने
झन गारो हुन्छ तेस पछि
किन चित्त दुख्यो थाह्छैन
बुझ्न खोज्दा खोज्दै थाके म
जान्छु दुखि हुदै हासेर
वोआह, वोआह",19,396,devanagari,devanagari,0,legacy_932,legacy,
nepali,Afnai Bato,VTEN,"4 कन्ट्रिब्युटरसफ्न बाटो लिरिक्स[चोरुस]
म त आफ्नै बाटो हिडीराको थिए
दुनियाको बाल थिएन मलाई केहि
मलाई आफ्नो भन्यो मलाई माया गर्नेहरुले
तर मैले आफ्नो भन्न सकिन छु, येआह
थाहा थिएँन चित्त दुख्या रहिछ, येआह
खासमा उस्ले मलाई बुझ्या रहिछ,येआह
तर मैले उस्लाई बुझ्न सकिन छु, येआह
तेस्मा मेरै दोष छ
के गर्नु यस्तै छ मेरो जीन्द गानी
राग लाग्छ मलाई बाटो तिर हिड्न पनि
गर्न सकिन केहि राम्रो मैले तिम्रो लागि
नमिठो गाली गरे मैले तिमीलाई हिजो राती
रात भरि छटपटी लाग्दैन निन्द्रा पनि
खालि तिम्रै सम्झना आहिराछ दिमाग भरि
पहिलै बोल्न पर्न रैछ मैले विचार गरि
नराम्रो बेहोवार गरेछु था थिएँन मलाई पनि, येआह
बोल्न सक्दिन मन खोलेर, येआह
बचिराछु आज आशुहरु पोखेर
हिन्दै छु म चार्जमा रम दलेर,
मलाई अरु केहि बाल छैन
बोल्न सक्दिन मन खोलेर, येआह
बचिराछु आज आशुहरु पोखेर
हिन्दै छु म चार्जमा रम दलेर, येह
मलाई अरु केहि बाल
तर भन्नु पर्ने धेरै कुराहरु छ, येह
बाल नदि बस्न पनि सक्दिन
पोखरामा ल्यांग भयो अस्तिन
उस्ले भन्या तैले माया गर्दैनँ
माया गर्नु पर्न मैले बुझिराछ, येआह,येआह
तर सक्दिन तेसैले दुखिराछ मेरो मन
चाहन्छु सबैलाई खुशी पार्न, येआह,येआह
तर सक्दिनँ के गर्नु म, येआह
म त आफ्नै बाटो हिडीराको थिए
दुनियाको बाल थिएन मलाई केहि
मलाई आफ्नो भन्यो मलाई माया गर्नेहरुले
तर मैले आफ्नो भन्न सकिन छु, येआह
थाहा थिएँन चित्त दुख्या रहिछ, येआह
खासमा उस्ले मलाई बुझ्या रहिछ,येआह
तर मैले उस्लाई बुझ्न सकिन छु, येआह
तेस्मा मेरै दोष छ एम्बेड",41,1300,mixed,devanagari,1,rupesh_aryal,bootstrap_rupesh,
nepali,Antim Chahana Pt.II,VTEN,"मलाई काम लागेनौ बेकाम वो थिक वो
माया प्रीति वन्ने कुरा बेकार को चेज हो
लागेको छ मलाई यहाँ आत्तिई नै दशा
माया गर्ने मुटु फुट्यो कट्टी नमाजाआ
मलाई के तहा चोखो माया बाट चुट पाइने
त्यो केटी लाई बिर्सिदे वञ्च मेरो साथी वै ले
खास माआ वन्नु पर्दा मलाई तिमी मात्र चाहिने
तिम्रो धेरै याद आउदा मैले लोकल रक्षी खाइदे
कसरी बिताउ यो मेरो अधुरो जीवन
रुदै चुउ भक्कानो चादी माया को वायो निधन
मेरो चोको माया मा आजा सैतान ले बास गर्यो
तिमी संग बच्ने इत्च्या, चाहना रा आश मर्यो
साँचो चैन मलाई, मुटु को घाउ क्याट-कट्टी
निन्द्रै लाग्दैन मलाई र्याट वरी चट-पट्टी
मान्छे चिन्नु वन्द पैला हुन्चु सतारका
तिम्रो चाटी वित्रा मुटु होइन पत्थर चा
सधै वन्ने गर्थेउ, ना चोडा हाइ मलाई
तारा आजा त्यो क्ति खोइ काटा हराई
ब्येक्त गर्दै चु मेरो केबल एक भावना
तिमी नै मेरो पहिलो रा अन्तिम चाहना
सधै वन्ने गर्थेउ, ना चोडा हाइ मलाई
तारा आजा त्यो क्ति खोइ काटा हराई
ब्येक्त गर्दै चु मेरो केबल एक भावना
तिमी नै मेरो पहिलो रा अन्तिम चाहना",24,893,devanagari,devanagari,0,legacy_932,legacy,
